real_x,real_y,gen_x,gen_y
-394.01971292989253,-354.33258843914274,-51.76719390061835,-15.925907757865948
-424.61827790355704,-419.31768766411875,-219.88719844826065,-144.88683768463923
-414.8881807649252,-380.8221516157734,-377.6099821969257,-368.9207620152656
-437.382143639902,-438.31738392230807,-278.8725620101593,-287.6358384174367
-437.73074808371763,-437.1127116666454,-369.5669323350817,-342.712433873214
-433.28815306318336,-429.63561478454426,-174.21003959819708,-125.35716161650888
-434.7845934185606,-435.8323441812247,-364.9750149130613,-413.1919754773868
-424.8676007763884,-414.79820855806315,-181.01099427792784,-93.93153207298774
1608.1759276726727,2876.1631644080535,1083.2557690377894,1420.8933478853396
-424.845426634452,-413.9776680669389,-275.8065799319577,-239.0592681049715
285.97420134462266,1439.7318530418418,-142.54351979916405,-128.10684990725798
250.8276182945367,-746.4199169841878,-370.17795193998273,-346.9273718998725
-431.8983592091166,-424.6690625288115,-155.6851536600281,-92.74806769136534
-275.556545758319,36.67320152085324,-187.63993861267267,-208.03087046146712
601.6601230867341,1028.5914313597661,-69.1269853822145,12.58078685164873
662.5528551188191,1531.606122817399,-356.36299425378104,-349.22150733040417
-381.78075734879184,-316.7080404013323,-335.91979787398657,-408.78478818866546
-261.73649120677993,-147.02839194945795,-393.1591940651252,-370.56230828881496
-232.87276053460604,-84.54340619986355,-311.7854252430478,-323.2170761266356
-405.9201845939554,-448.44766262248584,-255.16423487043116,-209.890657389085
-418.63122844069386,-400.0187862755353,62.776597482623096,216.04010151140415
3.55802743616169,414.1691058769678,-161.68815553919327,-90.07564086047836
-129.55274746867573,484.9942513763265,-2.407144674551957,-344.88398270923216
-391.44941114447056,-380.4644231372893,-73.73981946672362,-6.099621531416409
-355.68482993213775,-344.55084345824383,-266.9060948569587,-238.5504758627921
-414.78225881979034,-385.7658170797379,-68.39361277331452,-28.798621164692584
-221.99906849313115,37.15152876590346,-304.06900780479873,-278.85084386771143
3681.1955972943615,-951.0789455066674,-362.78439651979073,-339.51395955953575
-242.4379171765727,65.1991598388778,-263.7492768797436,-210.92326783853724
-424.668673966076,-413.65205989820544,-222.05823674556692,-142.89963471651367
-171.65382230498778,-545.9112345066338,-305.52928611263286,-245.7791329813184
-425.9329096891802,-409.4861409945375,-40.46515924700108,-99.24847750986766
-350.34161030663233,-321.1241081433963,835.6610565338788,609.3838072437092
237.32032246504332,1283.666828835332,-271.85450121019306,-237.06984763440107
239.90453049571246,-122.70177689411538,127.0839002864829,-299.82186028603024
9603.060888034597,-4877.599627539228,-336.4106458046741,-293.8726949627224
1454.0632388684533,2651.7309139572158,-309.04792265595324,-304.0257523839
681.4224088784375,3457.380596707143,-192.48845287984696,-236.58530604556762
-412.8166089994244,-399.8783506758832,-410.5805373632506,-394.73901079369347
-434.3529193892275,-432.8152896878022,-193.92688695110294,-125.2243808422204
0.9478801128500352,64.68162020469039,-359.3851453325163,-334.4366478660757
-342.7490582998428,-258.6649027292755,-398.51621099126135,-394.7856152839067
2275.6235147096063,5851.413214324386,-198.65306858462822,-222.19004006219959
-108.31151527848561,518.8112328098049,306.40188636999153,527.0289806604458
-414.02387632658474,-391.78499028276315,251.1779859882776,497.77276289149216
532.8572346618022,1051.3950759177812,-355.27071171338537,-333.0118256629932
-309.3836205985212,-465.40828381934404,1014.1654367495825,809.1239814934219
-436.8043289921329,-431.0463933840749,-412.54177673460526,-412.82463272991674
-412.95624696374404,-390.69577943475997,-263.3989200639413,-220.16133675993657
-417.17054105020065,-396.07905895144063,425.1900032474685,585.6046348021487
-421.33290104822095,-407.9630143914546,-319.97633374993364,-282.6627615270309
-283.34782080587615,-196.80641110833957,1436.7224007443012,1917.3718326022292
312.8460964736098,1536.7992577167186,-249.37250335024325,-248.05240975496713
-360.7383478447079,-208.61020662090675,-227.34852652804875,-147.88622717724635
422.15875505138126,1337.0032280164446,-84.71689415152396,38.08787571740211
-421.5098740669813,-407.2820907848856,-253.63304050724128,-249.92370177267858
-423.3929706485251,-412.5973969337536,-335.0025124661835,-298.4106782188738
-433.64208336070783,-428.23270884415587,118.63621161116718,170.6975089589785
16697.98517618932,-7993.993886059828,448.9789194769849,716.8181702377959
12.321860987831228,356.09615144312824,-80.89971014089284,-170.46487884648982
-409.5986215412476,-436.21224149664147,-139.57882920973606,-69.76365764584901
-390.8373562324994,-378.36553503038965,-51.79386553391572,82.04853825052504
27.327640083976192,1158.3774755674963,-1.5777655601364127,-34.3133633631362
-421.59249599213933,-408.11229213061966,1176.8383118542988,1547.2883543863475
1060.2366701896703,1911.4291000991386,399.84485306365684,586.8223554370561
61.609980640982585,492.21078387859154,-136.9729066953276,-52.67628575280851
-383.4445982455228,-381.7850800074781,2646.727442634108,3124.8767147281965
-421.30076773143463,-404.0331979703309,-105.70651352421805,9.881560751026402
-418.6005039291801,-403.5584764476723,-337.3434240929562,-287.433628877318
-421.0059865951776,-405.56042367938727,-375.8947005965624,-346.53323427713286
-396.65650459602915,-398.1786198270772,-290.71310926293256,-233.28298757713586
-244.6757251757132,104.09439239581644,-277.92972640723946,-302.87769641928634
-419.88699279587667,-449.55436034689086,-87.2665392937403,-48.19743056344425
479.76527004662796,713.8767337827684,-318.26975172567825,-279.3567684254272
-190.94077382279357,44.862698816416604,-299.89286552780106,-273.9410876322999
745.1530230342184,1810.6965186869675,11.820951895791904,100.96379490059634
-421.0543853402549,-404.8381794267138,-318.59871663790756,-298.2217681180015
-308.136884003119,-248.39171594085616,-381.4418137064795,-353.3178862857366
604.7699814690554,-905.813342821511,-418.27272364922993,-399.7564186034656
-367.5801355433831,-336.72246063209406,304.20550767670215,469.89550883692044
-328.89935007887686,-304.9731587838862,-258.6294629677654,-259.71031947811423
881.271904869055,1129.771023795274,-45.69792633576819,-227.23166428684047
-417.86533085827335,-395.36788717459314,-221.84551267990327,-170.7076031225139
-365.0939228545278,-339.86608427322386,-255.09900306915955,-193.70976875595412
-407.2365923721711,-387.24787520989383,-376.2294041295395,-378.3089752175707
-415.2796792336356,-397.3043852858988,-241.64377159930055,-189.72224238682395
-317.0694403564099,-138.13336629422244,-173.9958128391328,-177.7905933451253
14743.335420040858,-7000.6980465670085,-374.93542647667846,-378.4369097527768
-374.87193994987456,-351.99090061631756,-260.7427929407959,-266.7640524375859
485.1775164639577,1676.2156404387295,-133.69048187113367,-226.2076007784347
-422.5657384749473,-409.6777066764094,-122.14372367469424,-157.10776924509827
-434.24644407122656,-431.3310712176895,-94.82199951308094,-29.741383918367546
-413.61690923389364,-405.6278351019178,157.73206239979345,290.14154675524327
961.5922271058047,2252.239712097515,-380.4131896686825,-353.95695008864686
-105.24891337468276,-149.77640476112845,28.693823775079135,109.59598597250684
1116.6386630933566,-856.5662563882986,-375.66952340270376,-353.4584360173406
-433.9585655571445,-430.96900882046356,-299.6915984752435,-290.08487851307905
-426.921609925948,-418.37043231142604,-43.14581022951712,92.6450051008346
-294.03284840250996,-513.068721288281,-329.83646563432285,-298.4255364449056
-47.285098829948396,41.738319840536526,-160.94422400582627,-218.89557147302347
-402.2231557380216,-381.5252478326509,-154.66524964743715,-113.27116095629813
-434.6341004619927,-422.6959289975643,-392.34542262438606,-383.82365719145184
-375.8850898577999,-370.33845219085686,-374.5004854070014,-353.2596022838642
-427.6703136594029,-416.2104034672707,-338.8769014640197,-289.87450982436883
-388.43855221950207,-395.81886683475153,-411.42505023073863,-395.16953276405786
-251.7391936262299,-288.55473802129933,-147.9749991115208,-36.26452882105816
1081.1130611611688,736.9238459561466,-336.78154483271385,-315.01189855622914
-435.69354746206574,-434.1032310206872,-236.10591566592893,-253.32884804917458
