real_x,real_y,gen_x,gen_y
0.08356375901715207,-0.38590122201354193,0.03924436248826289,-0.39154615843034113
-0.4466782613645209,-0.033343116863628314,0.892403284120829,0.24820816438828802
-0.3163814580031962,-0.20008558177944205,-0.5258066229776157,0.0700797367180056
0.5250641955532297,-0.17455059090482009,-0.17393802885711393,-0.3011112533045604
-0.6146301867551279,0.21156849493769833,0.07932002304988801,-0.33468690928307604
-0.15777945140517516,-0.3493256252495666,-0.5764860068642291,0.14662649141603012
0.8977410401852951,0.2312758771464294,-0.7110096227075295,0.38116624877350036
0.30671782269758097,-0.3437077482811855,-0.647193005174239,0.26140378956446675
-0.37761431997588035,-0.11858824380401473,-0.7328484616794431,0.427475444500825
-0.6146118243638191,0.2115755579355277,-0.7171663085346505,0.39543178327307316
0.12465320839654519,-0.38756686361859244,0.23195176262876818,-0.3282874394663791
-0.5910853341407392,0.1736083912027249,-0.12130719768074257,-0.4050380744493119
-0.04351246035045269,-0.41687486165722387,0.04059598853579555,-0.41553809717102325
-0.41650422071835547,-0.0697108102909124,-0.6688598717439225,0.30238763962060555
1.1690952713332714,0.7832947254702117,1.0755521590222648,0.5718705837332041
1.0062231428041186,0.16564322375566684,-0.5889760286801375,0.16732416706391323
-0.200819960538595,-0.28852045201133303,0.9916503709987304,0.3963740588534289
-0.21668407148948307,-0.2896795233591257,-0.5618176916223558,0.12497386446465034
-0.7124750713312342,0.38547758473588556,-0.1589833377794152,-0.32162790383281326
-0.4500539264353732,-0.027377188425516934,-0.17409884498505268,-0.3020756929480536
-0.6525796689106488,0.2757183941698259,0.4594168640334873,-0.1787792249809268
0.9658294274047478,0.3389271562987005,-0.7456526630232774,0.461493612984592
-0.27418059562515873,-0.22612661828870126,-0.13923183057127766,-0.37688057724901547
-0.7434572006891471,0.4520091152397467,0.7696100805714213,0.08893384567180462
-0.1661847162597846,-0.3128152145836005,-0.13734105903470892,-0.3822478522761633
-0.6835025333087801,0.3297698756022418,-0.6441549954346052,0.2564043855821545
-0.723062420094131,0.4067383544330178,-0.7397612290092531,0.44049615770553974
-0.3673799301942911,-0.13539604500673466,0.570425795115676,-0.24363731601226732
0.2052262886154866,-0.38473928093376125,-0.3225638464118842,-0.1711654368749067
-0.23641396633278605,-0.2600397874448014,-0.4519146029875067,-0.025619047352543202
1.1173358365790231,0.680372534974109,0.28449830310962626,-0.3714373611533554
-0.7107574770221925,0.3810525476235168,-0.7328572785740529,0.42740169758143765
-0.6530677758508302,0.27612903808897715,-0.4552606480869432,-0.02012898900937574
-0.5196580891313529,0.0708863345921919,0.9758265708810808,0.44195388205686503
0.9954259677002206,0.4573450399522462,0.15110531688162399,-0.3699674228924339
-0.47991016117590807,0.011147098838581176,0.11770629283254809,-0.3938491417006404
0.08464011850843789,-0.39148578722729793,-0.7417974245217803,0.4643917853196895
-0.7455481576337817,0.4586698387940806,-0.5515732417594988,0.10641550940430095
-0.7456019078441871,0.4585629600002467,-0.7452623936723548,0.4617823307458686
-0.7393962016254157,0.4411740287435575,-0.3278065906813987,-0.16109441726805182
-0.08377914580489168,-0.395453011126954,-0.7272250612253568,0.41769953345012023
-0.15352865184673037,-0.30310061999738847,0.5424290183737508,-0.4792703784113735
0.3159503665453445,-0.3502843635180052,-0.12205211990888622,-0.37525518354437154
0.5069524538346771,-0.2106826201304763,1.0918427441095715,0.7166817858143917
-0.3466888827660805,-0.1521185427375966,-0.20798609703333445,-0.3030398832460992
-0.7453052028087285,0.45896462179511344,0.3241376853788861,-0.36948645825430637
1.0950222025644647,0.26062982225597625,1.0078645105774773,0.42633992645954705
-0.13896992842774297,-0.3206438732757627,1.088894487445269,0.784753849745761
0.1985626107603502,-0.37820199016911965,-0.36815527941465687,-0.11973243681595806
-0.13074886800686258,-0.33175073985716125,-0.5784911246540829,0.15761187414014763
0.15323736470328483,-0.3740569452762061,0.1338577996280333,-0.45347445238132844
0.4358606539707161,-0.3000659493962298,-0.10581721523649613,-0.3478797168253075
-0.49173801389493965,0.020471314841779206,-0.7438861084251214,0.45179116158568383
-0.5734664565089719,0.14032552789916455,0.3976535090902186,-0.19840661697831055
0.7727897715672821,0.08149206730754675,0.3248560482032819,-0.4113125890114291
-0.7319739878205557,0.42471137080092425,-0.44515896119184106,-0.036977011690761855
-0.31823419243731327,-0.17948342981045984,0.4388508114601885,-0.17193890834589162
-0.10321247808503921,-0.3990185421154693,0.049940345099891176,-0.3543598114566296
0.9908442041065646,0.42997401592999585,0.5325764296307469,-0.19941533654417895
0.8283288620359005,0.16960223246104233,-0.6993408789931639,0.36077644869689085
-0.5063931194055424,0.0465002800357149,-0.7439087696750757,0.45256787175343455
